,MUE_1,MUE_2,MUE_3,MUE_4,MUE_5,MUE_6,MUE_7,MUE_8,MUE_9,MUE_10,MUE_11,MUE_12,MUE_13,MUE_14,MUE_15,MUE_16,MUE_17,MUE_18,MUE_19,MUE_20,MUE_21,MUE_22,MUE_23,MUE_24,MUE_25,MUE_26,MUE_27,MUE_28,MUE_29,MUE_30,MUE_31,MUE_32,MUE_33,MUE_34,MUE_35,MUE_36
FUE_1,0.4705240503289121,0.2880004234378847,0.46548425762855167,0.4201760566732787,0.3373926689277796,0.35605467910501404,0.24955939319921766,0.4244304456700493,0.42875672736455334,0.41669961791793386,0.5246915396531056,0.4850158078825434,0.473938304824289,0.2537575093512588,0.43141240370373735,0.43015736336897437,0.4628217670598629,0.12500512755225646,0.4662547714769608,0.5329437530050217,0.4910432814100601,0.45360403316604314,0.4049621405195416,0.21830958508576448,0.3883517570907978,0.5250445990683111,0.5902329595299606,0.3435408401701046,0.27704185223942057,0.5968155246270255,0.49163644468383144,0.4522884455599375,0.4846093531863851,0.4654244633101675,0.4509986182543872,0.514652202180929
FUE_2,0.539329842021001,0.3566277314365991,0.5342718063548367,0.48886310952654544,0.4060272712098247,0.4246946795046483,0.318184468463455,0.4931234218046547,0.49745629161182353,0.4853822064592018,0.593881951215232,0.5538861774564793,0.5427575954780547,0.32238275079591894,0.5001163170421409,0.49885919129814843,0.5316004274122745,0.19362852190538715,0.5350449862210349,0.6022414293074944,0.5599468481608806,0.5223554787078728,0.4736318404800733,0.286933790680065,0.4570078552692449,0.5942392272044883,0.6611208003682901,0.4121769944832563,0.34566833298442257,0.6680458200301223,0.5605435109365194,0.5210364173046491,0.5534776315580262,0.5342118069369416,0.5197432757453774,0.5837349578263031
FUE_3,0.4725085482700132,0.28989608318508747,0.4674596829650606,0.42210147222418676,0.33929196257538485,0.357956661833635,0.2514539405767971,0.4263588102852116,0.430688371833174,0.41862281067065726,0.5268669130933867,0.48703240779875173,0.475929514961512,0.255652139522406,0.4333462132180062,0.43209013474618957,0.4647927713953649,0.1268988374667322,0.46823152278757213,0.5351722212354387,0.49307637534081195,0.4555614985265792,0.40687891541509824,0.2202036991784486,0.39026175805190916,0.527222060795996,0.593241505788998,0.3454409069800794,0.2789370998439604,0.5999903424516996,0.4936712770070211,0.45424418247870013,0.48662491389653667,0.4673997866365796,0.45295270605602617,0.5167742268905692
FUE_4,0.4710996128934266,0.28858699499345064,0.4660609434360498,0.42075893828171945,0.33797878971393214,0.35664046634717694,0.25014610274703514,0.42501296171214353,0.4293388368653138,0.4172827750813976,0.5252435259620895,0.4855873979466912,0.4745130365322814,0.25434420862820184,0.4319942448619059,0.43073933319542695,0.46339900030041814,0.12559194099185422,0.46683129310599125,0.5334891999572506,0.49161283156305274,0.4541829432310593,0.4055460933701269,0.21889634838463756,0.3889365499048947,0.5255963280221746,0.5906832601300028,0.344126865053809,0.2776284749219015,0.5972457684986852,0.49220577988560105,0.4528675697336333,0.48518107180162506,0.46600116174848666,0.45157794671860196,0.5152107673200895
FUE_5,0.5229358119112836,0.3400182868374046,0.5178556772215168,0.47232557493724997,0.3894265955687925,0.408100495202772,0.30157234032818653,0.4765930273533289,0.4809338409958175,0.46883929171180566,0.577958208268893,0.5375705248686382,0.5263799296123597,0.30577082238435443,0.483599111806488,0.4823394707474783,0.5151735378824484,0.1770143736551789,0.5186320854679661,0.5864503485412612,0.5436715777309942,0.5058956699259913,0.45707339927698853,0.27032061735808344,0.4404330384141548,0.5783206866853962,0.6473774884745584,0.39557818502431463,0.32905789407227054,0.6547644339373788,0.5442725010301657,0.504572409560059,0.5371594372354775,0.5177954294574233,0.5032752625128998,0.5676787337667922
FUE_6,0.5448564473283789,0.3620678100978581,0.5397895457388756,0.4943320985144708,0.41147087668550925,0.4301408955037621,0.32362346774797945,0.4985952799616758,0.5029313415926567,0.4908490333335992,0.5995966516603044,0.5594442073730295,0.5482907643916544,0.32782183041491675,0.5055934744373168,0.5043353381430288,0.5371138489392252,0.19906670863180206,0.5405640209539115,0.6080089889848146,0.5655210568512232,0.5278556870236873,0.4790924269546824,0.29237236955792756,0.4624618587251608,0.5999560022136735,0.667693167527143,0.41762135047473214,0.3511080117155362,0.674796854446628,0.5661194260937283,0.5265349398398663,0.5590346428766291,0.5397294466728851,0.5252401900930493,0.5893967833651388
FUE_7,0.4913710164229401,0.3086665283791554,0.4863127373430247,0.4409027012912195,0.3580661651388932,0.3767336452179884,0.27022323572203527,0.4451630924250337,0.4494960499502974,0.43742173879772145,0.5459282794632433,0.5059282142679997,0.4947989500554779,0.2744215202638027,0.45215613329372284,0.450898979779464,0.48364123983792967,0.14566726681735068,0.4870859527757302,0.554289202373478,0.5119893287645526,0.47439592825205756,0.425671201285249,0.2389725463768517,0.40904703509978707,0.5462856121864241,0.6131903811674504,0.3642159090504256,0.29770711892856216,0.6201201940256847,0.512586038340972,0.4730768205443458,0.5055196404240035,0.48625273518904416,0.4717836348104115,0.5357798392771773
FUE_8,0.5243832906289441,0.34146685628319406,0.5193032680597656,0.47377378081640037,0.39087512070903196,0.4095489875400394,0.3030209233310501,0.47804119710335574,0.4823819705437182,0.4702875248110393,0.5794032887298954,0.539017605518933,0.527827325272008,0.30721940437825096,0.4850472148049586,0.4837875864775465,0.5166211832955403,0.17846296686305196,0.5200796599300601,0.5878947482411928,0.5451184530336884,0.5073434822241124,0.45852171091290195,0.27176920564096746,0.44188143285478276,0.5797657404852296,0.6488111387749508,0.39702670073454593,0.3305064685413615,0.6561955956672985,0.545719354657605,0.5060202431367374,0.5386065308050106,0.5192430215553777,0.50472311638596,0.5691244921922766
FUE_9,0.5111803594797776,0.328267522471639,0.506100706680029,0.4605732478842435,0.3776756407661978,0.39634939940480707,0.289821634234383,0.46484054501175,0.4691811858597238,0.4570870816551898,0.5661924491113725,0.5258133615887708,0.5146241202030765,0.29402011195373673,0.47184634255739105,0.47058675622046536,0.5034188019029033,0.16526371142529586,0.5068770445421573,0.5746816640608758,0.5319135319087586,0.49414165122152093,0.44532152678515735,0.2585699339592474,0.42868152183386476,0.5665548129586306,0.6355626305052986,0.383827189689156,0.3173071512980036,0.6429388913033516,0.532514362052805,0.49281848231183084,0.5254023294802952,0.506040464330124,0.49152142249960074,0.5559158880509159
FUE_10,0.6294223329485984,0.4465946268522672,0.6243514234732342,0.578871957596178,0.49599928388208514,0.5146704800438563,0.40814979778365906,0.5831364340353832,0.5874739364198851,0.5753879166252994,0.6842478208803281,0.6440243073186191,0.6328596178168463,0.41234819667492884,0.5901370206040745,0.5888784281145415,0.6216737751538713,0.2835926722746204,0.6251264841901966,0.6926842126299226,0.6501084802361283,0.612409642915921,0.5636284942307531,0.3768985100257327,0.5469949559532973,0.684608114769505,0.752739450743487,0.5021500961436712,0.4356346481293032,0.759926756822137,0.6507076221325412,0.6110881341924859,0.6436142818665673,0.6242912793669291,0.6097926579944,0.6740239295891227
