,MUE_1,MUE_2,MUE_3,MUE_4,MUE_5,MUE_6,MUE_7,MUE_8,MUE_9,MUE_10,MUE_11,MUE_12,MUE_13,MUE_14,MUE_15,MUE_16,MUE_17,MUE_18,MUE_19,MUE_20,MUE_21,MUE_22,MUE_23,MUE_24,MUE_25,MUE_26,MUE_27,MUE_28,MUE_29,MUE_30,MUE_31,MUE_32,MUE_33,MUE_34,MUE_35,MUE_36
FUE_1,0.44422688619204004,0.3626717893561204,0.47093308936114214,0.5706693146389108,0.3596993262600378,0.43463524525810676,0.4280011431406202,0.4397188708060999,0.36068317459167903,0.28764513183526935,0.3632394708360295,0.35539769606425775,0.4052236202216094,0.27488616278224653,0.39596598404079114,0.4189464438920182,0.363009549959647,0.4421764468416541,0.427283783299453,0.27537053231719144,0.43095839404297576,0.3290627809328723,0.3508357906119151,0.4042950587246889,0.22234721292920173,0.40761124422996814,0.2541637019237757,0.2567756997221369,0.4637525313721878,0.4801698850435921,0.49824022746350277,0.5094452640087519,0.3538678104373644,0.2843327830890689,0.042121437188009744,0.47609725113152906
FUE_2,0.4761444527499697,0.39448487647899083,0.5029464327749302,0.6042910758334452,0.3915110181880092,0.4665295776250351,0.45988193209496875,0.47162493441855186,0.3924953187318056,0.3194399018564265,0.3950528344315643,0.3872075166440822,0.43706994859018106,0.3066798057044877,0.4278023789982066,0.4508115405362069,0.39482280118281865,0.4740886462991797,0.45916321750023664,0.3071642127579826,0.46284498809118846,0.3608641854483921,0.38264380240600243,0.43614030159240935,0.2541383998708219,0.4394604626991875,0.28595604909335237,0.2885681809819217,0.4957346421634828,0.5122310045114246,0.5304265034312967,0.5417368344136807,0.38567700506890207,0.3161272309916851,0.07391142620755489,0.5081361576848614
FUE_3,0.5100828420977663,0.4289664205746857,0.5363912481996199,0.6300020920677046,0.42599984930982454,0.500588323653383,0.49401094813534,0.505622880214108,0.42698178787601404,0.35401718679046007,0.42953293463242537,0.42170612312534794,0.47137814064150474,0.34126298689157175,0.4621623202417937,0.48502208063321334,0.42930348825073356,0.5080548163313302,0.49329926727354045,0.3417471976627926,0.4969438741786583,0.3954067749185117,0.41715185897669294,0.4704541464756033,0.28873443119998377,0.47375360695587365,0.32054600954820045,0.32315743985211043,0.5293399599266776,0.5454311387604748,0.5629903940602421,0.5737706672408847,0.4201788816765592,0.3507062009816664,0.10851372629965633,0.5414499281593098
FUE_4,0.4287644875737414,0.346990320568032,0.45567197663698933,0.558857443484916,0.344014935608724,0.419124084244883,0.4124615701147859,0.4242323273045966,0.3449997309677662,0.27192531019802973,0.347558581057207,0.3397093865204445,0.38961179397879997,0.25916398171956034,0.3803333411041008,0.4033739618459167,0.3473284248419642,0.4267027817910003,0.4117413686937547,0.2596484297934133,0.4154309981354595,0.3133568489240772,0.33514369335056693,0.3886809574495624,0.2066198908220629,0.39200547544178604,0.23843880845757376,0.24105108694369895,0.44842573090219345,0.46500934561600626,0.4833436834501833,0.49477141632804916,0.33817819009849076,0.2686122871350755,0.026391607604569378,0.4608899375084755
FUE_5,0.5563707569664622,0.47537796114461933,0.5825683069358679,0.6746115555216206,0.47241306021764584,0.5469034839581873,0.5403420546015548,0.5519242665019246,0.47339445733516067,0.40045069814453915,0.47594414426881265,0.46812157524064596,0.5177500374836405,0.3876978530990228,0.5085460330645026,0.5313717232050487,0.4757148323926607,0.5543490125124055,0.5396319714683979,0.38818201876478314,0.5432681398218245,0.44183231803928136,0.4635694782603627,0.5168273332737752,0.33517225085245084,0.520122070858469,0.36698243376412454,0.3695937028175306,0.5755529135712658,0.5915537597274494,0.6089730438160361,0.6196384279020839,0.46659508366318175,0.3971400995104457,0.15495298710372443,0.5875977890448963
FUE_6,0.6177284127838408,0.5364040117145401,0.6442245497433501,0.7406222508546113,0.5334346402497266,0.6081879343218777,0.6015836920426549,0.6132457173148043,0.5344174864865298,0.4614179664374072,0.5369710805893924,0.5291371572555408,0.5788822686031012,0.4486614979978938,0.5696466011509914,0.5925636243645499,0.5367414087050679,0.6156897848955353,0.6008693205871491,0.44914578429006835,0.6045281408429796,0.5028208999052703,0.5245792608532015,0.5779561070857231,0.39612799771053814,0.5812635036197128,0.42794191216752137,0.43055361243363616,0.6371123462288385,0.6533570596532546,0.6711557747486551,0.682134026911938,0.5276086589450235,0.4581063323331289,0.2159048803610853,0.6493328709048125
FUE_7,0.48826355278256434,0.4074225470540927,0.5143257323615348,0.6045266220625544,0.40445970300107337,0.4788296571594186,0.4722877825208363,0.48383356036689157,0.40544043335467067,0.33252235197061497,0.4079883226818217,0.4001709781257307,0.4497458526842066,0.31977117700859836,0.440556375142069,0.4633402001535322,0.407759176428893,0.4862494995785205,0.471579659477328,0.32025528707262935,0.47520547708582966,0.37389415182347413,0.3956215503409138,0.4488247339907763,0.26724921574372523,0.4521136670141117,0.29905767831056645,0.3016687485757277,0.5073540952184938,0.5232449639714205,0.5404947438740642,0.5510218148551647,0.39864541009759386,0.32921223058333865,0.08703172881677877,0.5193196757615088
FUE_8,0.4675908088215532,0.38631185940833696,0.4940457863410751,0.5898174602828417,0.383343098842237,0.45806038772979824,0.4514620211691887,0.4631130890576567,0.38432574706238626,0.3113338427853058,0.38687880723956025,0.3790464353992041,0.4287755922184855,0.29857786896046556,0.41954425876130896,0.4424487736818377,0.38664918455294434,0.4655545016522488,0.4507482380001234,0.29906213878694354,0.45440395027673275,0.3527338661689349,0.374489331328115,0.4278499040534489,0.24604544669006945,0.4311555672613491,0.2778588518412909,0.280470493250455,0.48694695215425776,0.5031579431835814,0.5209038942403057,0.5318383666166435,0.3775182112628679,0.3080223500321265,0.06582285526925212,0.49914320269503965
FUE_9,0.48455381655212576,0.4029961810727286,0.5112623421555702,0.6110368976993789,0.4000236840395115,0.4749616115415605,0.4683271804953923,0.4800455219326401,0.4010075433710012,0.32796907792427493,0.403563869277526,0.395722008322986,0.4455488202222583,0.3152100814451824,0.4362909425611071,0.4592721000140769,0.40333394566781605,0.4825032469237526,0.4676097877463378,0.31569445189308876,0.4712845723971253,0.36938688844842454,0.391160058870082,0.4446202323392935,0.26267107182776483,0.4479365144795058,0.2944875890559546,0.2970995901172966,0.5040810273249448,0.5205002946332707,0.5385736621049503,0.5497812376504656,0.39419210746944483,0.32465672133992207,0.08244526693498602,0.5164271230232502
FUE_10,0.5083555443728283,0.42693170141728043,0.5349419932593464,0.6327447204962063,0.4239609954432637,0.49879303579361806,0.49217592991904685,0.5038619480457406,0.4249442742418075,0.35192812186676453,0.42749903471858075,0.41966172222363013,0.4694417021893876,0.3391705735144441,0.4601965591226159,0.4831409372556622,0.427269255358906,0.506311831763784,0.4914602708174031,0.33965489575628677,0.49512589441543475,0.39333740976340037,0.4151020951478902,0.4685145056265424,0.28663471967107984,0.4718256924590873,0.31844974603721876,0.32106157480143027,0.5278004275468154,0.5441192537770845,0.5620342666031114,0.5731093274136375,0.4181326250295587,0.34861617914111526,0.10641045416124144,0.5400742834085926
