,MUE_1,MUE_2,MUE_3,MUE_4,MUE_5,MUE_6,MUE_7,MUE_8,MUE_9,MUE_10,MUE_11,MUE_12,MUE_13,MUE_14,MUE_15,MUE_16,MUE_17,MUE_18,MUE_19,MUE_20,MUE_21,MUE_22,MUE_23,MUE_24,MUE_25,MUE_26,MUE_27,MUE_28,MUE_29,MUE_30,MUE_31,MUE_32,MUE_33,MUE_34,MUE_35,MUE_36
FUE_1,0.5388864685702657,0.35198747167448774,0.5772130899130791,0.30911634802012317,0.5606004477760806,0.5285578944172136,0.4129648263068412,0.2293529245718429,0.5090792953225729,0.44003505105250545,0.3303218924732504,0.5783879437719855,0.4815200154194534,0.5484881389827997,0.6259716776183394,0.5012860077985406,0.29337701145075123,0.5269709445819556,0.4754127404175534,0.5100006180203134,0.4665529261773309,0.5503815278907775,0.540938394765717,0.5291709776698745,0.4799374679067932,0.527968396908791,0.5370191654938722,0.3689263898686397,0.5184122281421829,0.5926806046477078,0.5489797593575628,0.44189305422159225,0.6177837398005612,0.4051765052462566,0.474050895998663,0.5762887015091956
FUE_2,0.5883099572534417,0.4012475679642006,0.6268216220099454,0.3583738990641835,0.6101117658223913,0.5779509438538223,0.46223509334604124,0.2786089258309751,0.5584291605600161,0.48931542330036276,0.3795804428431912,0.6280046144670565,0.5308309096604041,0.5979459519181576,0.6761382771640756,0.5506226727443199,0.3426340451938483,0.5763598342056281,0.524717470247334,0.5593521796431741,0.5158499141985983,0.5998468976307681,0.5903686912067242,0.5785656687460985,0.5292466941954643,0.5773598861568355,0.5864366901189202,0.418188236746949,0.5677807617260655,0.6424127582500814,0.5984395078055548,0.4911743336455184,0.6678159294202208,0.45444471857600444,0.5233543478078481,0.6258909596497827
FUE_3,0.41262616101307736,0.22624673020239022,0.4503725511492083,0.18338375458409437,0.43406366739837643,0.40239386080822637,0.2871915422580989,0.10362529325185396,0.38305225153863354,0.31422946073314084,0.20458609971748937,0.45152208142133293,0.3556170071298834,0.4221195522110694,0.497431697686832,0.37530093365781647,0.1676460742443664,0.400820086063143,0.3495293878518058,0.3839681839122984,0.34069427290358545,0.42398914249632025,0.41465658772101627,0.40300174582347825,0.35403977704964473,0.40180930426045947,0.410777702622915,0.24318004525549988,0.3923259056631325,0.4654571685028482,0.4226050757068237,0.31608456496330223,0.4896463311384682,0.2794097901306427,0.34817161973347527,0.4494676956112559
FUE_4,0.4565419872308533,0.26957631477513166,0.4949439687386637,0.22670415149550172,0.47829175545898395,0.4462010011804767,0.3305578234266208,0.14694009501075941,0.42670478588684535,0.35763217494407673,0.2479101041346201,0.49612213342690353,0.39912960100620465,0.4661576484993355,0.5439288659847231,0.41890611180873544,0.21096460362685082,0.44461235480518774,0.3930198095137157,0.4276268007581367,0.3841568345923108,0.46805411688604714,0.4585966887634002,0.44681475393795883,0.39754637260479214,0.4456108673734994,0.4546722525928688,0.2865159479931625,0.43604533518342836,0.5104617401207467,0.4666500576416027,0.3594905485629896,0.5356865544677747,0.32276866361248074,0.3916574433477091,0.4940170278417086
FUE_5,0.42845094799397715,0.24198847151022743,0.4662892548188935,0.19912418794825662,0.44993235977467216,0.4182033125625665,0.30293850565894204,0.119364929999645,0.3988398411330288,0.3299816055788057,0.22032704666529931,0.46744277696013165,0.37138475992202935,0.43796155804841713,0.5136126663048877,0.39108181558658384,0.18338624172513593,0.41662743732412405,0.36529399346475194,0.3997566346668157,0.35645492236100845,0.4398349287927549,0.4304847960218923,0.418812026204619,0.3698066785394217,0.41761796833438203,0.426599489771786,0.2589226858935442,0.40812296149833993,0.4814340544931243,0.43844805018509597,0.3318371746227443,0.5057653610352657,0.29515569963989463,0.3639355725431513,0.46538131910376546
FUE_6,0.41261489652207256,0.22568932855973634,0.4509715250549276,0.1828177904381987,0.43434312961478155,0.4022813776294642,0.28666833922396734,0.10305411461495886,0.38279575924286685,0.31374020905993805,0.2040234976233416,0.45214769662869736,0.35523014065980635,0.4222221398548998,0.4998200674110853,0.3750003251232949,0.1670783696295777,0.40069375185910744,0.34912186264251605,0.3837173577689219,0.34026078858573044,0.42411675527720993,0.4146679282782984,0.40289472762241485,0.35364732176341385,0.40169162660867747,0.4107466247991879,0.24262853180939084,0.39213172707501764,0.4664590365427749,0.42271407438917663,0.31559835990074336,0.4916105385083741,0.27887968379423156,0.3477598102635264,0.45004612072044
FUE_7,0.4288330472095966,0.24163276447622783,0.46750185218257784,0.19875695388594994,0.45070931148828064,0.41844828395483896,0.30262884994639583,0.11899067668536137,0.398890017261147,0.32971768789875483,0.2199643385219477,0.4686917799097599,0.37125889060640177,0.4384981118122487,0.5172987909093939,0.39107238862368926,0.1830166647578129,0.41685365751596387,0.3651402551060679,0.3998144684450595,0.356266174971625,0.4404054623315818,0.43089754396502333,0.4190643968663928,0.3696732690834049,0.417855907181444,0.4269547326200549,0.2585749063998149,0.40825738315015003,0.4831985502424146,0.4389933079881256,0.3315773621832134,0.5088598835598055,0.2948367464467984,0.3637760555440817,0.46656584487822317
FUE_8,0.4383641789264576,0.252048350425638,0.47604038252589836,0.2091863779677393,0.4597681322050398,0.42814360996204653,0.3129891577121539,0.12942852764248916,0.40881873556956344,0.34002310329679664,0.2303883291898538,0.4771868696330089,0.3813986864962538,0.44784440524724617,0.522898958739373,0.40107255472544506,0.19344890155946998,0.4265714425440829,0.3753134789584744,0.409734008512694,0.36648139605153013,0.4497111061737925,0.4403919892085666,0.42875086093209047,0.37982210875882755,0.4275596561449308,0.4365180148841053,0.26898097574076757,0.41808514201599456,0.4910791643216256,0.4483291883870637,0.3418778511637893,0.5151604405214426,0.3052082137457258,0.3739562111275528,0.47513787541590563
FUE_9,0.6120709884748093,0.4252366436522353,0.6503247339493393,0.3823665293731272,0.6337503324196415,0.6017544371077068,0.48620996553419754,0.30260372056141793,0.5822929117038367,0.5132761846134541,0.4035716775124952,0.651496390909165,0.5547490568116362,0.6216591134509712,0.6988657219108474,0.574504847136676,0.36662739795974286,0.60016913106754,0.5486442232162738,0.5832135633279956,0.5397874756842223,0.6235495218882642,0.6141202271166152,0.6023668716994748,0.5531671698490828,0.6011655561030574,0.6102060402834669,0.44217486765079195,0.5916184611979356,0.6657437646928362,0.6221499703845522,0.5151338282348472,0.6907298948678351,0.4784224586899046,0.5472828850065259,0.6494028104783377
FUE_10,0.4784600218213076,0.29135024177772534,0.5170255909358794,0.24847583617465482,0.5002873846070025,0.4680921650953009,0.3523407114766197,0.16871041439024234,0.4485578472810621,0.3794239675142756,0.26968266919577866,0.5182109599439678,0.4209482963588546,0.4881059965613988,0.5665063331392,0.44074753068104994,0.23273583258099198,0.46649984744396206,0.4148330705202492,0.4494813584973462,0.40596327131058213,0.4900091406294861,0.48052073450983696,0.46870736675165064,0.4193635974998739,0.46750065430731,0.4765850214566015,0.3082914172828934,0.4579148654100788,0.5326528780147023,0.48860011547066606,0.3812831405791196,0.5581442554244395,0.344549742120735,0.41346957774908377,0.5160930968483866
