,MUE_1,MUE_2,MUE_3,MUE_4,MUE_5,MUE_6,MUE_7,MUE_8,MUE_9,MUE_10,MUE_11,MUE_12,MUE_13,MUE_14,MUE_15,MUE_16,MUE_17,MUE_18,MUE_19,MUE_20,MUE_21,MUE_22,MUE_23,MUE_24,MUE_25,MUE_26,MUE_27,MUE_28,MUE_29,MUE_30,MUE_31,MUE_32,MUE_33,MUE_34,MUE_35,MUE_36
FUE_1,0.5795039458189376,0.5504694166154276,0.5724709854416827,0.5050130650758465,0.4531237140483103,0.5810152617295936,0.44433092818995,0.48211839790911926,0.5894112341314865,0.5760081844711012,0.47709679264230337,0.5531375831751567,0.5808812464429827,0.21962937469064064,0.44959093172450754,0.5112780129467697,0.465796933407871,0.3949902957603892,0.37597404575555926,0.5104487699832524,0.21347758877996362,0.5227047568312347,0.5100153196368119,0.20108529347754062,0.3406159600166869,0.5577972446670821,0.47011334176478986,0.4284841794212812,0.4818645430412992,0.5317060659935906,0.48662573293038036,0.47813973269421534,0.2872400973414247,0.38144994350419087,0.4831455886615324,0.5312141607870696
FUE_2,0.6148876740256616,0.5852836013454878,0.6076927560086327,0.5393150775966413,0.48714368511985456,0.6164361311992962,0.4783213544284491,0.5162687315224098,0.6250548999564632,0.6113092302631872,0.5112202938363672,0.5879942293810139,0.6162987875177105,0.2534174611490292,0.4835985612952193,0.545631502944762,0.4998669812485031,0.428871174196045,0.4098301240034856,0.5447951634866482,0.2472650385358565,0.5571656543126168,0.5443580389749387,0.23487162571701772,0.37444110457814694,0.5927323088229234,0.5042027433162065,0.46243028121324553,0.5160134709763393,0.5662656617589998,0.520801941065903,0.5122686410860567,0.32104086246835684,0.415312453871804,0.5173016653455803,0.5657680083960054
FUE_3,0.7131186912407322,0.6833818966800128,0.7058858897675876,0.6372952053361535,0.5850592150285164,0.7146758521077781,0.5762301368647047,0.6142140775623587,0.7233469566633701,0.7095208930990751,0.6091594969989172,0.686102371538489,0.7145377282054776,0.35128013145912973,0.5815112721961819,0.6436234571479955,0.5977939561079749,0.5267549699933677,0.5077082701365364,0.6427854866710595,0.34512756401550854,0.655182320501972,0.6423475177933954,0.33273389699977945,0.4723122074002746,0.6908586564046324,0.6021341442553749,0.5603289476713792,0.6139584951321745,0.6643050792996354,0.6187532135606846,0.6102090819009109,0.41890641714279464,0.5131920650413938,0.6152483265690303,0.663806099770198
FUE_4,0.5490939158030851,0.5185070122055276,0.5416171851733255,0.47167383089591297,0.41903381408911,0.5507072648873876,0.4101626970306039,0.4483748090886015,0.5597173880879093,0.5453713674461111,0.44328183127185694,0.5212901298505571,0.5505641019053042,0.1849262177954551,0.41546830420892705,0.4780763591616479,0.43183993113726743,0.3605321223875167,0.3414503418002506,0.4772281393284419,0.178772752829633,0.4897907366312361,0.47678486515373014,0.16637751057575778,0.3060105746401241,0.5261624119881186,0.4362077461015267,0.3941985395650395,0.44811721402308285,0.49905704308791177,0.4529510138346904,0.4443391503012112,0.25257038096064177,0.346943231571991,0.4494172822355695,0.4985496864100268
FUE_5,0.5470005076802209,0.5163403285265478,0.5395026477018694,0.46944363290269325,0.41676955977762414,0.5486187357309673,0.40789491197806055,0.4461262165584324,0.5576583916573711,0.5432671428776824,0.44103000399836817,0.5191288111918961,0.5484751350105763,0.1826344365591751,0.41320257419223105,0.4758524464503963,0.4295816770346871,0.3582513059209157,0.3391665882518482,0.4750033588644897,0.17648089658848934,0.4875800081257871,0.4745596355782208,0.16408552269647514,0.3037231643422796,0.5240110423141886,0.43395181630956464,0.39192547047040877,0.4458684518901108,0.4968585138907351,0.45070554604274166,0.4420879744204076,0.2502800939518282,0.34466023931720546,0.4471693828032213,0.4963504445041147
FUE_6,0.5750631446766695,0.5458995546657455,0.5679935706430725,0.5003264143468834,0.4483724547772279,0.5765828474045112,0.4395728887696201,0.4773970275345047,0.5850290533927783,0.5715486999563312,0.47236927393456235,0.5485773725496372,0.5764480806849342,0.21482483880994177,0.4448368405229427,0.5066031317136223,0.4610571608168063,0.3902070963862856,0.3711851460831114,0.5057722666667847,0.2086729064175758,0.518054410063637,0.5053379764447032,0.19628035401336916,0.33581994798214,0.5532548456677534,0.4653780067771025,0.42371596379017007,0.4771428506193195,0.5270782374683248,0.4819102895947465,0.47341345313542776,0.28243847812941847,0.3766625224046038,0.47842553399660714,0.5265850215109275
FUE_7,0.6044360446372224,0.5749289269917917,0.5972687669774098,0.5290470074235764,0.4769230706646756,0.6059781552908904,0.46810570148635566,0.5060262032495935,0.6145587922021247,0.6008717187417025,0.5009822789762292,0.5776323503373659,0.6058413804687756,0.24323573841386492,0.4733800195909735,0.535354753276118,0.4896379531458546,0.4186739018651566,0.39963700931991686,0.5345196106717243,0.23708342243385996,0.5468707770041394,0.5340831057819306,0.22469019677152416,0.3642531739962829,0.5823571141395817,0.49397046209366113,0.45222206832470957,0.5057711791865118,0.5559541053239784,0.5105550590770458,0.5020297168163497,0.3108570161687161,0.4051182609938111,0.5070581708495188,0.5554574239098194
FUE_8,0.6352113502318631,0.6052850045080963,0.6279243509078055,0.559030315216314,0.506702790283873,0.6367809735736817,0.49786416333877914,0.5358998754536112,0.6455270990653326,0.6315858534700742,0.5308365922331598,0.6080195110535531,0.6366417323429823,0.2728489640179893,0.5031508578094194,0.5653753482307802,0.5194537331772994,0.4483536565504448,0.4292989704999879,0.5645350629865364,0.2666961919823211,0.5769692999624566,0.5640958958252895,0.25430216588265736,0.39389295383675194,0.612801751801961,0.5238001888140695,0.48194866273969034,0.5356438369599392,0.5861243910440728,0.5404474093354389,0.5318879303701406,0.3404793244684036,0.4347848361793548,0.5369359879413229,0.5856235261476879
FUE_9,0.5775898964014898,0.5470341334025647,0.5701221403137688,0.500227983793658,0.44760247646427487,0.5792011737539873,0.43873286425928126,0.4769367975511489,0.5881987612181016,0.5738719417482099,0.4718451979639572,0.549814969372315,0.5790581966377889,0.21350661555575273,0.4440375955374481,0.506627835408179,0.4604060363958305,0.38910784477798027,0.3700273164528988,0.5057799850949094,0.20735318257572094,0.5183365994165011,0.5053369021705468,0.19495799645899456,0.3345891085042008,0.5546830210238796,0.46477286089374276,0.42277095914178303,0.47667927474606103,0.527597713160532,0.4815116710280362,0.47290223944627807,0.2811501415189899,0.37551988162988037,0.4779789754017839,0.5270906598144306
FUE_10,0.5514850103666863,0.5207945741194597,0.5439784208006897,0.47387168994998236,0.42118358902917824,0.5531052547165454,0.4123074874952835,0.4505466956425333,0.5621571198880153,0.5477471762634563,0.4454491507759452,0.5235852705290269,0.5529614730863555,0.1870371348499318,0.41761599582915443,0.48028309350926185,0.4339981770390694,0.3626585168708002,0.343572590314189,0.4794336483231268,0.18088356401385586,0.4920160891931095,0.47898973996090316,0.16848813595130577,0.3081276614105122,0.5284716075211443,0.4383692734976805,0.39633587055827413,0.45028886111697103,0.5012996243803216,0.45512731221165165,0.44650738948233964,0.25468340714509125,0.34906655471682113,0.4515901473681157,0.5007912611287966
