,MUE_1,MUE_2,MUE_3,MUE_4,MUE_5,MUE_6,MUE_7,MUE_8,MUE_9,MUE_10,MUE_11,MUE_12,MUE_13,MUE_14,MUE_15,MUE_16,MUE_17,MUE_18,MUE_19,MUE_20,MUE_21,MUE_22,MUE_23,MUE_24,MUE_25,MUE_26,MUE_27,MUE_28,MUE_29,MUE_30,MUE_31,MUE_32,MUE_33,MUE_34,MUE_35,MUE_36
FUE_1,0.4210085514776004,0.5993613569091601,0.5462289843773553,0.5413134384113885,0.48579993369690405,0.4537983968050593,0.5466838396102109,0.5945889834086094,0.5295517333971808,0.5115851788341605,0.30551681555471355,0.5121987678866227,0.5739523312133565,0.5476503984952646,0.5179094605260702,0.5214756310483117,0.5066550166418615,0.6279949989817356,0.4510925032638082,0.5355906784634908,0.2600737446847085,0.425046221815955,0.5041798041419023,0.541136642248437,0.45644918685132224,0.5520940539069442,0.5328166625171209,0.561607405935347,0.45601632486263616,0.5095931830704288,0.5532161284952049,0.37958240873936644,0.2635284332600057,0.6525971353408689,0.4678276717360586,0.5265076955398541
FUE_2,0.36853978814208616,0.5501858040503365,0.4948623508847603,0.489837335246183,0.43360141362281956,0.401425760409179,0.4953278752812868,0.5451089709701435,0.4778524584357144,0.45962945908009917,0.25294961699804575,0.46025041949055695,0.5234453663229295,0.49631742231444115,0.4660340645638719,0.46965003983907216,0.4546431257350619,0.5814313539298142,0.39870946458268114,0.4839996306123832,0.20749943744926744,0.37258631221814814,0.45214165903129,0.48965679347331653,0.4040872759571514,0.5008725212808369,0.4811743256365095,0.5106596439952366,0.40365262521535655,0.45761412410362584,0.5020242989420559,0.3270532269402864,0.21095447741629653,0.6099848013513288,0.4155185048906294,0.474758479986321
FUE_3,0.39271301654646756,0.574201758487833,0.5189839865835668,0.5139641416794895,0.45776208675449936,0.42559452989207835,0.5194490064793732,0.5691398623164631,0.5019897745127743,0.4837787992848467,0.27712740334013675,0.48439941484895493,0.5475260373994556,0.520437466166113,0.4901796445788283,0.4937932855955037,0.4787950922205472,0.6053157311902749,0.42287871695898066,0.5081318553525643,0.2316775526359332,0.3967591302603401,0.4762948521138169,0.5137837766467147,0.42825554744687255,0.5249872873891741,0.5053089644166211,0.5347613995089607,0.4278209797649766,0.481764555857652,0.5261376565715337,0.3512292539222534,0.23513257634872134,0.6336579610532574,0.4396843260232014,0.498898142054901
FUE_4,0.554515846811353,0.7346650258732483,0.6803431628443284,0.6753675938135872,0.6194565666046963,0.5873588516719492,0.6808038650406585,0.7297287248801693,0.6634833470468123,0.6453756910780521,0.4389696297960755,0.6459933403328945,0.7085359078958487,0.6817830201711046,0.6517442019529684,0.6553377815105145,0.6404145809661854,0.7646869369074926,0.584647207620168,0.6695817480184256,0.39352262271024674,0.558558415207278,0.6379248984201717,0.6751887429044325,0.5900155703736446,0.6862877052259192,0.6667795626876244,0.6959507331521527,0.5895817196668776,0.6433708382034324,0.6874260361727886,0.5130562695757648,0.3969775058636692,0.7913277002615378,0.6014232023160406,0.6604118550976816
FUE_5,0.43303026247195586,0.6118905615738252,0.5584235395617914,0.5534909622285735,0.4978643094909184,0.4658353050713948,0.5588800531084399,0.607072392044473,0.5416944430674223,0.5236877295124848,0.3175229400732405,0.5243024752209396,0.58627959677882,0.5598501840871561,0.5300246076125259,0.5335985803832853,0.5187487488864472,0.6409079296217739,0.46312776810115763,0.5477502868332795,0.2720787426457184,0.4370693335285624,0.5162694119547231,0.5533135827907387,0.4684877893238894,0.5643111378433407,0.5449682662233764,0.5738668533335046,0.4680546448029985,0.5216920706390958,0.5654378177331225,0.3915945558383252,0.2755334869113108,0.6660603615887629,0.4798746014516957,0.5386425975223402
FUE_6,0.4389433570853523,0.6181825087154507,0.5644649484994486,0.5595196948906546,0.5038090088474558,0.4717596522243817,0.5649226966953745,0.6133298884743875,0.5476972861942506,0.5296607455299154,0.3234244998502733,0.530276349760813,0.5924200267868294,0.5658954874034284,0.53600697502803,0.5395867420390906,0.5247152205454935,0.6474906210450544,0.4690508981342856,0.5537656929397715,0.27797946893986847,0.4429834650409687,0.5222328234367174,0.5593418814540996,0.4744133912716217,0.5703693257212848,0.5509777205544487,0.579956626650846,0.4739800374915453,0.5276623679479598,0.571499437088406,0.397500571945254,0.28143425440716086,0.6730665972650278,0.4858063719020909,0.5446396385680451
FUE_7,0.4868508782726904,0.6660269314348832,0.6123511411958154,0.6074079965795846,0.5517112807043286,0.5196653047441409,0.6128086839565174,0.6611800646962934,0.59558989389043,0.5775583119472567,0.3713339362387829,0.5781737734826314,0.6402897304258659,0.6137810320943754,0.5839029870392239,0.5874817908055285,0.5726138746406182,0.6952863621634574,0.5169567527927301,0.6016562113531003,0.3258890437031809,0.49089081404828805,0.570131986097043,0.6072302553412768,0.52231883539158,0.6182527261992443,0.5988692288280565,0.6278347689130772,0.5218855163661396,0.5755603862306328,0.6193822664355164,0.4454092684629489,0.32934382233021126,0.7207910187304432,0.5337107914796184,0.5925332110371321
FUE_8,0.4360075230380356,0.617080627641366,0.5621416458867596,0.557135493997267,0.5010232457736419,0.4688771899145339,0.5626053300391101,0.6120580118494493,0.5451889733750036,0.5270098824471662,0.32043402316809244,0.5276295832132627,0.5905753886308518,0.56359091096761,0.533400754006972,0.5370082048193227,0.522033143020951,0.6478503264324037,0.4661626597558249,0.5513175615767552,0.27498504656152806,0.44005254634742774,0.5195361575659345,0.556955597090249,0.47153688462852783,0.5681267624098684,0.5485010675339349,0.5778664583306276,0.4711025375790453,0.5249985347936179,0.5692734043219598,0.3945311975570647,0.27844002706865195,0.675646351481307,0.48295915488294633,0.542103559675444
FUE_9,0.4302107177611858,0.6095552163156531,0.5557678806775571,0.5508191079896142,0.49508512074518285,0.4630301279110858,0.5562259716842254,0.6046929762304792,0.5389895154309704,0.5209447039048637,0.3146886682517564,0.5215605461145872,0.5837504857179757,0.5571995009234396,0.5272935258389672,0.5308748994507202,0.5159973650149156,0.6389448370061491,0.4603210368478206,0.5450614076038156,0.26924340670901953,0.43425111272319294,0.5135141198132019,0.5506411740892521,0.4656842143726409,0.5616769175937512,0.5422717838468857,0.5712729953040515,0.4652508026543555,0.5189455727410431,0.5628079821536923,0.38876597353320835,0.272698203577089,0.6646405904808064,0.4770789030270363,0.5359302584558456
FUE_10,0.4662481220842695,0.6469226372813257,0.5922503277536613,0.5872573452273162,0.5312316364874318,0.49910634256087916,0.592712727604751,0.6419374272569913,0.5753376270180338,0.5571892591230831,0.35068633171812835,0.5578080778990284,0.6205801411150064,0.5936955408595761,0.563570516269709,0.5671720016928765,0.5522192384409469,0.677366812890553,0.49639305161078334,0.5814532250190274,0.3052382002740761,0.47029209160136093,0.5497253919766005,0.5870778986629247,0.5017647594228861,0.5982179658048957,0.5786428888463162,0.6079246138172494,0.5013306254978809,0.555180703589465,0.5993610265829364,0.4247789851789793,0.30869313900511686,0.70465478601202,0.5131807436195055,0.5722582027082821
