,MUE_1,MUE_2,MUE_3,MUE_4,MUE_5,MUE_6,MUE_7,MUE_8,MUE_9,MUE_10,MUE_11,MUE_12,MUE_13,MUE_14,MUE_15,MUE_16,MUE_17,MUE_18,MUE_19,MUE_20,MUE_21,MUE_22,MUE_23,MUE_24,MUE_25,MUE_26,MUE_27,MUE_28,MUE_29,MUE_30,MUE_31,MUE_32,MUE_33,MUE_34,MUE_35,MUE_36
FUE_1,0.7311203835453751,0.791626550207645,0.8666590049154389,0.7757047104876371,0.9422534653746651,0.8934449700445195,0.8547705183251098,0.7917925264069424,0.8588201953745406,0.7770067375799757,0.8748538599846027,0.8185744792115879,0.771425351315603,1.0,0.607248906599929,0.8592615691804106,0.9983092428874148,0.6768600635100963,0.8686086307141737,0.612565466534168,0.7628756135595219,0.9074221617415669,0.7831374560328676,0.9897701764003305,0.7673165419083035,0.6695910743926153,0.8514842030065615,0.7863930555160319,0.7867954249511536,0.7611188172038733,0.8540404955281794,0.8653779020875455,0.8074803674915999,0.8244786517355212,0.6263755260733037,0.8564316833204062
FUE_2,0.24758268471045045,0.30815802783835894,0.3836292316152722,0.2922077790497864,0.46189082360054223,0.41088163622997204,0.37161158188889953,0.30832435947727355,0.37570125178665975,0.2935117528547849,0.3919367876665378,0.3351862463588328,0.2879224237488055,0.5303449680901047,0.12369022025991439,0.3761472198676838,0.5280226247899625,0.19330640060790166,0.38560372226114725,0.12900694282762198,0.27936236258095776,0.42524994629703694,0.2996524785232575,0.5167579746266758,0.2838083953634344,0.18603643482133736,0.36829550555015667,0.30291400538144997,0.3033171392568168,0.27760368883077746,0.3708747473580488,0.38233240336355756,0.32405287696060653,0.3411158683169243,0.14281753252685114,0.3732886910399945
FUE_3,0.2775949623388107,0.3380815194381404,0.41299054286953385,0.322167727960551,0.48786836546659385,0.43964704972180907,0.4011382249751167,0.33824739498538775,0.40517668815744035,0.32346920333360074,0.42115395290923396,0.36500673957263596,0.3178900683582626,0.5432358327699287,0.15372944280217002,0.40561677460198803,0.5416662769165825,0.22333917344287293,0.41493322194749965,0.15904595655766288,0.3093432574324238,0.4535170669098783,0.3295970861422265,0.5336755218498457,0.31378273849030985,0.21607046160736534,0.39786026326258683,0.3328510064457472,0.3332531593425632,0.30758699344150114,0.4004101135040803,0.41171383606358275,0.3539237245612953,0.3709037254431953,0.1728558655627528,0.4027949176719405
FUE_4,0.293627930553195,0.3540640211824013,0.4286572709344391,0.3381709323789632,0.501763456430106,0.45498603499002943,0.41689714806302314,0.3542296379081465,0.4209069972025167,0.3394709881081256,0.43674075084833464,0.3809309016570677,0.333897646396698,0.5519057993167693,0.1697777591653289,0.42134380043408654,0.5505809760798155,0.23938381459413247,0.43058227423739953,0.1750941539205432,0.32535836873961654,0.4685873513044447,0.3455915754748651,0.5437241682761003,0.3297941244346425,0.23211581722466032,0.413640519277353,0.34884117646024304,0.34924277240423024,0.32360347518203125,0.41617391631372924,0.42739175496241144,0.36987638057062766,0.3868094478230125,0.18890367501024732,0.4185424257563214
FUE_5,0.33031181460885684,0.3907884639704144,0.4656352802280066,0.37487873804324284,0.5401571961250122,0.4922268313987129,0.4538011627821682,0.39095428868080306,0.4578339805618883,0.37617993467987904,0.47378288558612597,0.4177022189742355,0.3706019371216946,0.5944044755309128,0.20644930640826353,0.45827341905175956,0.5928898092756242,0.27605831604441183,0.46757446629209976,0.21176579681901317,0.36205660505084575,0.5060432963988996,0.38230638496610053,0.5851502204879463,0.36649535480938594,0.268789744377036,0.45052740797501645,0.38555945704209155,0.3859615005595261,0.3603006100670236,0.4530740137526709,0.4643607843103187,0.40662480526534067,0.4235955783924172,0.2255756297248848,0.4554556037210283
FUE_6,0.2693670229088864,0.32991968838122193,0.4052464856800149,0.3139787557275972,0.4826087122389215,0.43234427907955664,0.393271450866616,0.3300859034351389,0.39734793509529176,0.3152820912832115,0.41351678776953427,0.3569215552318358,0.30969536619539184,0.5470678671902806,0.1454814337811412,0.39779238791187543,0.5449986968388968,0.21509596870124367,0.40721276275158463,0.15079810308026326,0.30113868901754953,0.44658207512205766,0.32141953567717285,0.5348010597480053,0.30558304864727687,0.20782632283296698,0.3899651813981874,0.32467911876013994,0.32508200193801234,0.29938063061391135,0.39253686134609345,0.40395485033899536,0.3458010746702381,0.3628428175477462,0.16460851913115163,0.39494330420857315
FUE_7,0.27386887872743443,0.33441498694491684,0.409700133896052,0.31847674751415744,0.48680698821902313,0.4367535337711919,0.3977373714398588,0.33458116829979556,0.40181005674271936,0.31977989853267935,0.41795972037142043,0.3614092398205521,0.3141939263671122,0.5502107485303116,0.14998527848741258,0.4022540730927088,0.5482048420890752,0.21959933738199988,0.411664047408519,0.15530193237545878,0.3056382277197443,0.4509540155504826,0.3259163942674854,0.5382790462727712,0.310082103520285,0.21232978406486389,0.39443392840848834,0.3291754154239557,0.3295782261300175,0.3038803472633242,0.3970034288799062,0.4084099931816437,0.3502924825671573,0.36732808798767974,0.16911229818850856,0.3994077103488993
FUE_8,0.2727969686464366,0.33328971326411266,0.40823763915415834,0.31737338251296626,0.483339813746962,0.43493486553195604,0.3963739297457896,0.3334556205656764,0.4004159254976151,0.3186750319675232,0.41641094760768743,0.3602220964348937,0.313095186643423,0.539433725273259,0.1489295689500239,0.40085641744353345,0.5378278365942215,0.2185397497380467,0.4101825053822418,0.15424609728022973,0.30454745217721196,0.448838529320533,0.3248038094700078,0.5296718109574069,0.3089873899228019,0.21127095038990992,0.3930933360853527,0.3280582595640609,0.3284604807788832,0.30279102019775783,0.3956452161095447,0.40695954815082275,0.3491355815246993,0.366121348642566,0.1680560537960741,0.3980320313729327
FUE_9,0.36487334358915696,0.4254099703822784,0.500634976090165,0.4094756247714912,0.5773761850202364,0.5276244308405373,0.4886899195124281,0.4255761030194043,0.4927571226099511,0.4107785089700166,0.5088791128050252,0.4523932183312,0.4051936254634963,0.6393231524188349,0.24099261987200898,0.49320050917393665,0.6374021947009404,0.31060599026243346,0.5025954810139021,0.24630925146980148,0.3966393417547215,0.5417712895345297,0.41691363309418983,0.6278447952330036,0.40108251793651484,0.30333657080607873,0.4853905560654222,0.42017184182915707,0.4205745477588993,0.3948817186154848,0.48795691069556,0.49934699107736713,0.44128184199651027,0.4583085781861077,0.2601195446200417,0.49035807281061894
FUE_10,0.4498760618628833,0.5103940872754122,0.5855013868078864,0.4944673793805741,0.6615373365404192,0.612366225059733,0.5735909327383357,0.5105601243658464,0.5776474174700228,0.49576974014682496,0.593715364647621,0.5373557602138112,0.4901869923703498,0.7208394453417899,0.3260009839409275,0.5780895729869314,0.7190659160783873,0.3956130028914351,0.5874552351953415,0.3313175717849784,0.4816354847268943,0.6264090046840699,0.5019021736758741,0.7101572641218294,0.4860772882445902,0.3883438461805227,0.5702995479989268,0.5051587888593339,0.5055612892785573,0.47987836646514326,0.5728597499050129,0.584217612411705,0.5262549310461292,0.5432642847059077,0.34512772230519834,0.5752548124201707
