,MUE_1,MUE_2,MUE_3,MUE_4,MUE_5,MUE_6,MUE_7,MUE_8,MUE_9,MUE_10,MUE_11,MUE_12,MUE_13,MUE_14,MUE_15,MUE_16,MUE_17,MUE_18,MUE_19,MUE_20,MUE_21,MUE_22,MUE_23,MUE_24,MUE_25,MUE_26,MUE_27,MUE_28,MUE_29,MUE_30,MUE_31,MUE_32,MUE_33,MUE_34,MUE_35,MUE_36
FUE_1,0.33925708674975774,0.2399576533955879,0.33830468770531114,0.37661774541942794,0.39322678988715365,0.4505929080232805,0.3453264180902244,0.4557920894415403,0.45716646094575497,0.3553222492355592,0.41810537614617477,0.4331846087728592,0.4433019202625093,0.4435792679226048,0.3072490913401306,0.45646856649732953,0.4365422221973428,0.42230073586272004,0.4393665349238436,0.48517690917458023,0.4162102169302163,0.26808521508368566,0.3303424026071603,0.469683283087227,0.259783526820839,0.4943275618784544,0.5093869464690378,0.5174617767965322,0.40521818523685643,0.4065591276898757,0.333669821248544,0.34820167836895555,0.31666300558788046,0.4035002084425987,0.5528560099084392,0.5227200898447347
FUE_2,0.35143352932633504,0.25218421392899404,0.3504822113848034,0.38873109354749785,0.40529341743341396,0.4623113023221901,0.35749547649549857,0.46745535650428055,0.46881420234463456,0.36747706033454913,0.4300664732240294,0.44505183996477776,0.45508882267158146,0.45536373797211277,0.3194527785264776,0.46812424339416814,0.4483845271937576,0.4342384232772458,0.45118657417800706,0.4963991097200211,0.4281812768340201,0.28030563459923474,0.34252821717828796,0.48116887735255315,0.2720061223712219,0.505353066362001,0.5200035170506219,0.5278057877105752,0.41724029747908936,0.4185755825124125,0.34585232761274864,0.3603669201607678,0.3288603659503622,0.4155293556601546,0.5613735109437112,0.532862881518974
FUE_3,0.45174450599605276,0.3524312600080097,0.45079180881417047,0.48912257829635664,0.5057445350501193,0.5632073727760791,0.45781587389658646,0.5684219429876881,0.5698006523301172,0.46781563552325667,0.5306523426755202,0.5457576317277537,0.5558972905690251,0.556175315610184,0.4197289997560786,0.5691005405089589,0.5491221747699857,0.5348541949952363,0.5519526811553819,0.5979306565163649,0.5287544214528883,0.38056051324524687,0.4428272375919177,0.5823628791872751,0.3722582255618406,0.6071370047657298,0.6223130680392647,0.6304663373680628,0.5177482472640078,0.519090756042273,0.4461555683788903,0.46069218694770664,0.4291446577347724,0.5160283230609793,0.6664004339184244,0.6357829062178528
FUE_4,0.4181918543395977,0.3189110266256593,0.41723985676189135,0.45552907366523815,0.4721207498704898,0.5293570980111281,0.42425844343062474,0.5345356851386666,0.5359042540883995,0.4342489828681755,0.4969600686355337,0.5120043312307948,0.5220916839026869,0.5223681239466816,0.38619397456350457,0.5352093255875588,0.515352651535492,0.50114671078826,0.5181686606177809,0.5637552298459163,0.49506861873120006,0.34703630915871503,0.40928065030215893,0.5483604093040025,0.33873542852126926,0.5728318888601123,0.5877368692269516,0.5957083588446936,0.4840955874632783,0.48543442495208655,0.4126068405521249,0.4271322862410663,0.395605540031806,0.4823802279777847,0.6304011971186798,0.6008901596903483
FUE_5,0.45761187696276,0.3583443631657892,0.45666016658067404,0.4949323353014119,0.5115116003421941,0.5686554451779253,0.46367650444573305,0.5738193891980414,0.5751838341984082,0.47366325908745904,0.5363228856943274,0.5513422139905978,0.5614082287313057,0.5616840226677933,0.4256212347485065,0.5744910135339969,0.5546839130476499,0.5405033093168371,0.5574940076205848,0.6029217842234077,0.534434082318621,0.38646801432176076,0.4487031626028288,0.5875969206786813,0.3781677117533501,0.61194620501321,0.6267425939351282,0.6346417166797658,0.5234746126939763,0.5248119473280807,0.45202847402466595,0.46654933337222154,0.435031119485961,0.521761122003651,0.6688498982321429,0.6397700982949556
FUE_6,0.41032706444622874,0.3110509744772419,0.4093751690752245,0.4476583182573307,0.4642455763085593,0.5214489730977285,0.41639295543351335,0.5266223405572608,0.5279894393138908,0.4263821478761791,0.48907491312802803,0.5041102943197399,0.5141900443662741,0.5144662541726311,0.3783317602486107,0.52729526226893,0.5074562557176916,0.4932593405502845,0.5102701575113485,0.5558000914680785,0.4871844057325152,0.3391756765291137,0.4014167464187773,0.5404302358994941,0.3308750015831868,0.5648580942941355,0.5797242533450908,0.5876698423912112,0.4762162036814293,0.47755450605376404,0.4047426239203749,0.41926643741270686,0.38774272762844364,0.4745015095974481,0.6221886100269899,0.5928325090065261
FUE_7,0.4520819771980156,0.35277330975731447,0.45112937885009174,0.48945427612791104,0.5060719510504507,0.563502692634715,0.4581526699590026,0.568712152364718,0.5700894209635028,0.46815112854177393,0.5309700659298273,0.5460667089181949,0.5561989500918687,0.5564767502587133,0.42006896071582994,0.56939004561749,0.5494289520722351,0.5351697641449061,0.552257402651953,0.5981796843259802,0.5290730610254255,0.38090200233229293,0.4431655654758664,0.5826365624573986,0.37259991332764975,0.6073674979365747,0.6225046885032919,0.630631791722453,0.5180715782050932,0.5194135674425537,0.4464935938901421,0.46102863399873006,0.42948404068871193,0.5163522999311451,0.6663850692195253,0.6359289099239138
FUE_8,0.3658388346999517,0.26658493988444765,0.3648874180181654,0.4031421582258937,0.4197087426278995,0.4767582718661489,0.3719014562359671,0.48190731753369265,0.4832675682569987,0.3818843409738264,0.44449140884509053,0.4594853085669041,0.4695295823193675,0.46980471823028036,0.3338555949910275,0.4825768912894912,0.4628202593406505,0.4486654883159542,0.46562432742380117,0.5108908307825211,0.4426053059350692,0.29470692189655534,0.35693266651731953,0.495636892374815,0.28640721076726267,0.5198624179793839,0.5345493252392692,0.542375747164544,0.4316596787883456,0.43299547908009517,0.36025707913852545,0.3747732484225088,0.3432637605044505,0.4299480961754563,0.5761023119382416,0.5474505954804486
FUE_9,0.3749111420399768,0.27565713800618596,0.37395972300314756,0.4122146029385423,0.4287812889738471,0.4858315733504438,0.3809737796603668,0.490980738175074,0.4923410224379967,0.39095669542667666,0.4535641844767283,0.4685582878156038,0.4786027355772589,0.4788778767536893,0.3429278429697803,0.49165032832871786,0.4718932926087234,0.4577383147572549,0.47469740892736456,0.5199652010046905,0.45167805993705007,0.30377913340565466,0.36600495344031303,0.5047106963392026,0.2954794175327768,0.5289372095111619,0.5436249884308574,0.5514519881531932,0.44073232189973977,0.44206813448441085,0.36932937326884685,0.3838455801596009,0.35233602227055794,0.43902072399910785,0.5851823600556563,0.5565272614082765
FUE_10,0.3660517354212421,0.26682494235610055,0.3651009029742962,0.40332099141632854,0.4198623861091311,0.4767251452979804,0.3721103669541095,0.48184478221334676,0.48319675820890823,0.3820855554415633,0.4445882699435022,0.4595317972564687,0.4695330627838258,0.4698068978334954,0.3340832240009402,0.482510310205718,0.46285339266841624,0.4487497750372219,0.4656455383225385,0.510594539258474,0.44270752088647325,0.2949436016109067,0.35715063248267087,0.4954798657513615,0.28664506781964205,0.5194627571589512,0.5339364662305729,0.5416220571286313,0.4317893506564082,0.4331221064440695,0.36047325698630145,0.37498009715850533,0.34348796831503864,0.4300815545092302,0.5744303182085945,0.5465935803154008
FUE_11,0.3619731607799935,0.26263736242685237,0.36101997664896507,0.39937968784997097,0.4160227604790937,0.4736442161886283,0.36804785520329164,0.47888409704420287,0.48026994467595563,0.3780540378781295,0.4409784068170028,0.4561264142494236,0.4663027565434297,0.46658189417721874,0.32994538935273526,0.4795661837747922,0.4595023278029524,0.4451908980900895,0.4623430005506771,0.5085973229871749,0.4390759607797083,0.29076937665088187,0.35305167173957674,0.49290698546771616,0.28246611055138576,0.5178960388148836,0.5332664793400443,0.5415510907269294,0.4280466279929692,0.42939170082376843,0.3563814921855938,0.37092588799287257,0.33936389442045567,0.4263235161985853,0.5784040625295438,0.5469655565227962
FUE_12,0.307457960048296,0.20810758938378687,0.30650446116083074,0.3448828884400197,0.3615396273597916,0.419264040095989,0.31353480481710233,0.4245203987202169,0.425910895972189,0.3235451388673922,0.38652626963972375,0.40170199595604933,0.41190217180235256,0.41218203273910886,0.27542226209970616,0.4252047580596839,0.4050852940034698,0.3907456606828521,0.4079325715196566,0.45436726355011997,0.3846208898053899,0.23624138706196052,0.2985337430179309,0.4385967325572563,0.2279374889382793,0.4637266284300094,0.47922529469876834,0.4875970099334539,0.3735765481742174,0.37492328218765664,0.30186452625616433,0.3164139493781602,0.2848426068524579,0.37185137141457997,0.5250699591708294,0.49307664263892875
FUE_13,0.5259381689323104,0.4266501750328752,0.5249860167418423,0.5632844139143728,0.5798827763734173,0.6371690377069442,0.53200581409768,0.6423555387931248,0.6437263371888371,0.5419983913389655,0.6047372067692836,0.6197949211424169,0.6298937934353636,0.6301705824065491,0.49393639319803506,0.6430302691370117,0.6231468152386344,0.6089272028024778,0.6259660172575331,0.6716385240183086,0.6028443296863615,0.45477633549623,0.517025624612845,0.6562057923771444,0.4464751437643184,0.680743544331519,0.6957076251236878,0.7037186081954734,0.5918639868959926,0.5932036344751622,0.5203522879557816,0.534880202779088,0.5033488633229687,0.5901476201168931,0.7386781915883617,0.7089296176630665
FUE_14,0.643234646843249,0.5439390849929228,0.6422823313487209,0.680590426608606,0.6971958547234091,0.7545349217693745,0.6493034074756436,0.7597298052116398,0.7611029654895017,0.6592981372591966,0.7220662612601786,0.7371382051607078,0.747249269253238,0.7475264276002407,0.6112287564563572,0.7604056901671771,0.7404938809753694,0.7262598043644045,0.7433164621606717,0.7890800826951949,0.720171874935757,0.572066172489384,0.6343206869338771,0.7736071174732733,0.563764652259681,0.7982152421077663,0.8132422392336325,0.8212953497407662,0.7091838015724647,0.7105243055589616,0.6376478499432368,0.6521783727459376,0.620642181962006,0.7074663699467191,0.8565412446392654,0.8265375592907099
FUE_15,0.33607581528694136,0.5465660809513104,0.5879010055820153,0.354786475807161,0.5853468832981029,0.6012017033775696,0.4638631372094298,0.5637861396642706,0.655388251474093,0.5946757940954146,0.5918836006398558,0.5972517449027637,0.6435884805973547,0.5496367725957768,0.2182421682867198,0.5898867074327959,0.5285385525968024,0.5994509249651139,0.5835132765209733,0.6727468047700323,0.43769715171522544,0.5469558061968725,0.4214456751418386,0.5781677638870464,0.5505932560854343,0.626093001135922,0.6109001255859644,0.6276813355395718,0.6001505017028237,0.42418076496431834,0.31042446943267726,0.41365609852447366,0.5712159615935678,0.604028183479542,0.7013093174387424,0.659835178389137
