,MUE_1,MUE_2,MUE_3,MUE_4,MUE_5,MUE_6,MUE_7,MUE_8,MUE_9,MUE_10,MUE_11,MUE_12,MUE_13,MUE_14,MUE_15,MUE_16,MUE_17,MUE_18,MUE_19,MUE_20,MUE_21,MUE_22,MUE_23,MUE_24,MUE_25,MUE_26,MUE_27,MUE_28,MUE_29,MUE_30,MUE_31,MUE_32,MUE_33,MUE_34,MUE_35,MUE_36
FUE_1,0.5507766083797067,0.6175673381404729,0.5752772687167224,0.5751036839073532,0.570252127499176,0.46353452535573536,0.5331542345830218,0.5462170440148336,0.3440006434414955,0.5207233900646553,0.5525336318869664,0.5369498525071769,0.4960203143222831,0.7095242178355097,0.650069798747383,0.5704260878393901,0.5216139437398768,0.6630716286419773,0.5596085323038704,0.5580326937237163,0.7424515539021229,0.5259370187937026,0.5852527275307073,0.5249855576816238,0.5270626803644698,0.5918117912433156,0.6022762264344259,0.5246639965390545,0.34920444224503183,0.5341816946890002,0.5835285745886758,0.5627796555948359,0.4078769742079977,0.5652054287544178,0.47896864874019973,0.5865410679024697
FUE_2,0.6507237904891552,0.7176290111000875,0.675250523787116,0.6750767066427807,0.6702189670963341,0.5634471153956054,0.6330890737072029,0.6461606123712128,0.4439063457159398,0.6206517631494931,0.6524822952355156,0.636887001676951,0.5959396972395926,0.810388846760855,0.7502716943707408,0.6703931391060718,0.6215427294253635,0.7633601410688517,0.6595637053487958,0.6579863375390306,0.8442035690337374,0.6258679131682212,0.6852407578975261,0.6249159724775102,0.6269941538128757,0.6918112402576406,0.7022972343600908,0.6245942512686561,0.4491102229663189,0.6341171422395603,0.6835138398254267,0.6627380532204411,0.5077845023677211,0.665166432255589,0.5788839334190329,0.6865312264960801
FUE_3,0.48113635873089533,0.547440085910896,0.5055256077290217,0.505353014374887,0.5005278523494892,0.3940425550018836,0.46356683224361916,0.47659225989177023,0.2745382611865229,0.451163699505104,0.48288704475562394,0.46735255441129525,0.4264991842124914,0.6361348412535822,0.5793538259950314,0.5007009088426552,0.4520524843249687,0.5919961650579176,0.489934104952656,0.4883648047899777,0.6657382237132876,0.4563665204251392,0.515438063997635,0.455417114866393,0.457489700125724,0.5219485038608863,0.5323212909941738,0.455096239817152,0.2797417228830083,0.46459168574719106,0.5137256943864489,0.49309144452657133,0.3384067463484508,0.49550608203146324,0.40946510865948355,0.5167173374297811
FUE_4,0.5426378029897546,0.6091302201771288,0.5670703159612704,0.5668973378539143,0.5620619312978502,0.4554863287210276,0.5250477342601877,0.5380876939041924,0.3359705148786755,0.5126338244895262,0.5443909515787158,0.5288373039916321,0.4879543071890463,0.699060565573624,0.6412705882652752,0.5622353386575546,0.5135232973191933,0.6540505223230656,0.5514488274701471,0.5498769875111603,0.7298728340505742,0.5178408489616418,0.5770072121836008,0.5168906439649987,0.5189649938753758,0.5835365015730011,0.593944787066454,0.5165695020785929,0.3411741078496615,0.5260736012797407,0.5752902729874227,0.5546115205665807,0.39984205509832144,0.5570304824539359,0.4709133859022345,0.5782900013417495
FUE_5,0.43310370347418803,0.5006652554197474,0.457779032165525,0.45760388864318136,0.4527108650523624,0.34563066381757324,0.41539881862516104,0.42851996993444613,0.2260509012318781,0.40292479487753646,0.4348706364877185,0.41920987022797096,0.3781617357997045,0.5983283134172049,0.5341255265268321,0.4528862444785884,0.40381810290836884,0.5477267829697723,0.4419891062853744,0.4404030297278559,0.6382814724263721,0.40815525669680547,0.4678537004482056,0.4072005933710256,0.4092847850530325,0.4744895480116127,0.48509922360612934,0.40687796348152994,0.23125522238667717,0.41643034331180323,0.4661109683950757,0.44518182342667134,0.2899393911368079,0.44762505288068904,0.36108274624531683,0.4691563444587089
FUE_6,0.5248301808683422,0.592008178539222,0.5494188515317896,0.5492444819938669,0.5443720447028493,0.4374714957243559,0.5071661800973295,0.5202584265695536,0.317914419075016,0.4947135382697029,0.5265922014931868,0.510969586879127,0.4699801671600273,0.6867412808282144,0.6249877906752414,0.5445467197660524,0.49560548264441656,0.6382859469383101,0.5336890671507266,0.5321080679929406,0.7228683897846883,0.49993566559967506,0.5594442324836923,0.4989825878780502,0.5010632792161835,0.5660419006344974,0.5765792789140961,0.49866048717675915,0.32311848200862514,0.5081956915735626,0.5577107342196219,0.5368710734000585,0.38179689783634535,0.5393056425835411,0.4529146953981131,0.5607397664545961
FUE_7,0.6714567535089166,0.7383284361836708,0.695975853908679,0.6958021047929476,0.690946175613436,0.584190201033033,0.6538256491911759,0.6668946331046605,0.46465144632810457,0.6413902308245717,0.6732148246943135,0.657622901118958,0.6166807954724963,0.8308515605835245,0.7709299712507676,0.6911202856508202,0.6422810763640162,0.7839929603479122,0.6802943293037897,0.6787174091421757,0.8644016116178257,0.6466056430452368,0.7059617613029251,0.6456538426942902,0.6477317142334467,0.7125288992816912,0.7230085775995848,0.6453321683256482,0.46985530063041187,0.65485353966778,0.7042356530237083,0.6834677332196119,0.528529068846793,0.6858953493862886,0.599626230703456,0.7072516066102142
FUE_8,0.47463599354969943,0.5420704952434667,0.4992826731479398,0.4991077856487309,0.4942215707606876,0.387200709536372,0.4569446136333262,0.4700562177747956,0.2676284302659948,0.4444776499267317,0.476401303402226,0.46075314053088334,0.41972439015302954,0.6387417784948436,0.5753706465746362,0.49439671725664186,0.4453705077546975,0.588870414230369,0.48351263347443435,0.4819282350756072,0.6773424393080066,0.44970536003842515,0.5093410325171308,0.44875122023752195,0.45083425618330836,0.5159642394627451,0.5265499611672625,0.4484287650696543,0.27283266625500535,0.457975473481014,0.5076013566786934,0.4867018101340962,0.3315149375174094,0.48914217657445946,0.40264986123887786,0.5106413229825718
FUE_9,0.4693039826391252,0.5353334525921938,0.4936301278858267,0.49345809514301464,0.4886478639136548,0.3822945009312533,0.45176446471779724,0.46476866062204697,0.26280707911324497,0.43937708721899904,0.47105107329242263,0.4555445640126378,0.4147345174376751,0.6222918553891913,0.5669210595936747,0.4888204089176504,0.440264865973272,0.5793671049954863,0.47808234751321793,0.476516753553451,0.6502901511732514,0.4445737618748783,0.5035069947950961,0.44362552512583553,0.44569553045595917,0.509990014667484,0.5203112306272384,0.44330504021309086,0.26801034849481253,0.4527878369563777,0.5018012762090273,0.48123187643609716,0.32667108898385144,0.48364020625149695,0.3977104613745758,0.5047811520891159
FUE_10,0.5307121361542222,0.5970579358839533,0.5551110424948404,0.5549383632845254,0.5501109150468682,0.44360544935770185,0.5131380220173201,0.5261666952098267,0.3240985807175049,0.5007324818956734,0.532463372041105,0.5169246035614822,0.4760646147827669,0.6860252160183341,0.6290220478167928,0.5502840498467809,0.501621420415601,0.6416948847427164,0.5395128470134396,0.5379429798367179,0.7158902824798665,0.5059362418559827,0.5650289514120043,0.504986657713768,0.5070596371690562,0.571543595290265,0.5819242963531486,0.5046657230562775,0.3293020717575127,0.5141631019006646,0.5633155624630696,0.5426713816988877,0.38796774875506945,0.5450869845005876,0.4590290094685852,0.5663090090491439
