FUE 1,81.5621735272835,81.5613548657747,81.3968643124099,81.426575477943,81.2997652766487,81.3862662483112,81.402328661089,81.4232223130005,81.4098975542695,81.081759091555,80.8846373232306,81.0846605661767,80.9211530885615,81.1495534437429,79.7766642164301,78.6477048919377,77.4019106638257,79.7662601675099,80.3775528958109,75.2721911227265,76.1761840794668,66.3787785717655,78.6480182820943,69.2919610147688,76.7463571481821,76.4594542289964,79.1989741421263,76.5495678420201,48.7407692310132,78.4608497087372,75.5710032144729,76.7945671849931,75.8191847809521,78.1517688132059,72.8000537915657,72.2979180826195
FUE 2,59.5149238023587,59.5142102062453,59.3704831164367,59.3964945689812,59.2853215615027,59.3611993974092,59.3752686919738,59.3935600590424,59.3818961524099,59.0932776278617,58.9186602316275,59.0958410583948,58.9510752113008,59.1531210775739,57.9215028407898,56.8818658019428,55.712551628522,57.9120230162244,58.4654559290327,53.6737969036702,54.5443124530403,44.9087572649309,56.8821572547006,47.8035323136597,55.0896590406194,54.8156379422421,57.3921849632802,54.9017927117228,27.2897570513773,56.7078316213093,53.9622769561847,55.1356236322904,54.2013403454961,56.4188600109219,51.265157967099,50.7721387210313
FUE 3,71.3292620019326,71.3284654221004,71.1683304688327,71.1972667414365,71.0737281435823,71.1580075644506,71.173652689758,71.1940012886187,71.1810244280322,70.8611332228867,70.6686813147018,70.8639644040407,70.7043475584207,70.9272731026213,69.5834252872366,68.4724436931743,67.2418090748659,69.5732087703635,70.1726998065823,65.1298432366255,66.0273371553316,56.2609803054113,68.4727527042147,59.1706785428767,66.592664486158,66.3082786781075,69.0155076503086,66.3976193713937,38.6265565190223,68.2881447955345,65.4266538542385,66.6404351473272,65.6730658989855,67.9830611876144,62.6699224867266,62.1695288929176
FUE 4,66.8774983863218,66.8765902561937,66.6944968560292,66.7273331938153,66.5873475436205,66.6827897373782,66.7005342011377,66.7236261416968,66.708898092208,66.3476580190292,66.1319319665764,66.3508402991645,66.1718247348692,66.422067618686,64.9348542887685,63.7369743360377,62.4341180110147,64.9237241450234,65.5810112090154,60.2387587129079,61.1666341717683,51.2566130256207,63.7373043473499,54.1822487673293,61.7547235297213,61.4585023022284,64.31952896725,61.5514745519131,33.60583569907,63.5404303365597,60.5449079824419,61.8045627347695,60.7995895792356,63.2162535164903,57.7221759619906,57.2137492319928
FUE 5,68.7936865176192,68.7928401630454,68.622893364403,68.6535743345303,68.5226722592494,68.611951022372,68.6285355615777,68.6501113753544,68.6363511819896,68.2979132729954,68.0949790876169,68.3009023467651,68.1325511802775,68.3677702603332,66.9589295852849,65.8079822537148,64.5438030287508,66.9482951249226,67.5741313594179,62.3927318125066,63.3045186108868,53.4701083992368,65.8083009752537,56.3874146269668,63.8805195616095,63.5905875703894,66.3692620490341,63.6816308975467,35.8278628527583,65.618016937854,62.6939413997549,63.929258736388,62.9442446381538,65.3040808214229,59.9060131357468,59.4018054054503
FUE 6,85.5952824716174,85.5945105843939,85.4392514417911,85.4673195140529,85.3474486999555,85.4292369090552,85.4444143962911,85.4641523185812,85.4515652237616,85.1409332156776,84.9537407467287,85.1436853204828,84.988449319945,85.2052126244267,83.8942424817419,82.803850238061,81.5907204297634,83.8842397980444,84.4703123675981,79.49942326628,80.3893298430697,70.6594445888268,82.8041542115182,73.5650217391739,80.9490159694883,80.6675587762426,83.3374942355046,80.7559998001914,53.0292693091397,82.6224938679629,79.7938946273414,80.9962758010689,80.0382404597501,82.3220189957731,77.0538317127369,76.5554886482024
FUE 7,63.1123310911209,63.1116753584657,62.979426236151,63.0033862551124,62.9009023949133,62.9708719554291,62.9838352389661,63.0006837466129,62.9899405586845,62.7233930293753,62.5614846535382,62.7257663384601,62.5915760866497,62.7787708790871,61.6284425005362,60.6424110081701,59.5204265109244,61.6195083703947,62.1391315855784,57.5397620391341,58.3886665371474,48.8602000549187,60.642689077272,51.7424578461119,58.9181623430879,58.6523472736214,61.1279354032352,58.735975921888,31.2542203146737,60.4762173780587,57.8215430538815,58.9627006042721,58.0547162109487,60.1996188682179,55.17287781243,54.6859369672543
FUE 8,54.5588433102443,54.5580915388229,54.406808539791,54.4341680156755,54.3172924787404,54.397045751711,54.4118414870377,54.4310810016873,54.4188120020302,54.1157518730851,53.9328735020732,54.118439187397,53.966795829846,54.1785074902804,52.8946413814825,51.8214148623416,50.6229971808379,52.8848162091935,53.459780484905,48.5492126173771,49.4326725319334,39.7339676467671,51.8217146175819,42.6359971770209,49.9875790275784,49.7086017341882,52.3471867418703,49.7962806051757,22.1074562422861,51.6425239528223,48.8416941833753,50.0344066137862,49.084284123433,51.3459167875517,46.1158530474877,45.6192665284067
FUE 9,54.4828839959133,54.4817230203633,54.2502668152255,54.2918115105475,54.1152721153889,54.2354749897706,54.2578990512576,54.2871171523838,54.2684770763007,53.8163231939379,53.5506203141765,53.8202658783125,53.5995262950182,53.9086950769369,52.1246220785353,50.760592261954,49.3267124162213,52.1116939196362,52.884983420355,46.9873800779796,47.9668377986554,37.8211282694809,50.7609612749326,40.7719135187374,48.5942190630951,48.2774974306603,51.4174549539148,48.3767437641243,20.1447903520131,50.5413980368877,47.3092812361718,48.6476569539992,47.5779877309452,50.1822636377743,44.3771351101774,43.8556888879038
FUE 10,64.2023795805902,64.2017027992749,64.0652748732692,64.0899822767355,63.9843312219841,64.0564547872843,64.0698210870173,64.0871952560225,64.0761166454308,63.8015150003587,63.6349570675518,63.8039577993091,63.6658992078033,63.8585245283372,62.6783267928863,61.6724044713191,60.5327293215547,62.6691909553766,63.2012812448973,58.5301868767642,59.3872518490527,49.8180998501322,61.6726875258308,52.7051453724221,59.9227169550166,59.6538132447005,62.1671483858087,59.7383930793555,32.2071308585544,61.5032885799403,58.8145001951311,59.9677916969193,59.0498979122791,61.2220717422996,56.1474641386575,55.6582097328722
