FUE 1,80.8531336762934,80.842675629414,80.7713039512415,80.7201735229904,80.7627507896427,80.5023272540328,80.0023474628414,80.3141566406726,80.2945297198747,78.4503510590293,79.0907275335449,79.7499030698133,78.9627984282463,79.7046483934974,79.3665690166939,73.6919068133517,71.435006742898,77.643041611681,78.5535689411287,74.2901095001904,66.8437912921072,79.1734737384764,77.4116548742671,78.0291371287506,78.2281990176044,78.8335224360948,78.7176112617436,54.9428648220372,66.6503449970173,57.5625002153137,77.6136547443933,74.3030069461814,77.3147336460891,73.6549138312894,73.5806910843041,70.3133768525621
FUE 2,71.005213340289,70.9948859572002,70.9243977546687,70.8738914865129,70.9159495095495,70.6586246315673,70.164102773355,70.4725814011239,70.4531711707738,68.6255768345125,69.2609661242672,69.9141867521294,69.1340924687926,69.8693701451668,69.5344241813429,63.8880909831805,61.6354691593784,67.8235985689455,68.7280393712374,64.4847357951825,57.0483543993415,69.3430130458118,67.5935668577445,68.2072670252929,68.4049912759866,69.0058521689314,68.8908439630816,45.1494717431789,56.8550032663042,47.7689903405416,67.7943877990958,64.4975972397123,67.4971922243395,63.8511874931108,63.7771420255707,60.5152691253825
FUE 3,59.9532425241254,59.9421033689758,59.8661297545153,59.811751639254,59.8570304793953,59.5805145567189,59.0523617404937,59.3813367551967,59.3605905329318,57.431753570234,58.0973813037704,58.7869398797077,57.9640935292689,58.7394414110689,58.3853529689927,52.5690764566946,50.2912640282289,56.5976442630924,57.5387846580269,53.1749243599147,45.6801173925351,58.1836822335371,56.3594773018293,56.9959160373227,57.2017062266383,57.8295668628541,57.7090840814582,33.7692981208572,45.4862098745562,36.3894981168035,56.567375528423,53.1879986734717,56.2598246366942,52.5316447875088,52.4565531793773,49.1626718686775
FUE 4,67.1586519637531,67.1493512200069,67.0858117670654,67.0402222334374,67.0781895484744,66.8453411310628,66.3943131725283,66.676192614745,66.6585074014936,64.9652757924292,65.5597668031065,66.164712874227,65.4415125697347,66.1234270845305,65.8138307732107,60.4045398931295,58.1890074141312,64.2074997123482,65.0615161560129,60.9877663326083,53.6377772523316,65.6361135247045,63.9887836608135,64.5709822567185,64.7576261159996,65.321749045151,65.2141464963832,41.7569038304698,53.445262804222,44.3753910279063,64.1797576457044,61.0003182337789,63.8969829342529,60.3684086274743,60.2958933528677,57.0812823792911
FUE 5,75.9235437387725,75.9124644475218,75.836895081657,75.7828020183744,75.8278437529404,75.5527382059515,75.0270430874444,75.3545223582855,75.3338738308246,73.4123597650123,74.0758169102938,74.7627484398672,73.9429907295851,74.7154445536659,74.3627417616507,68.558521284343,66.2824588865201,72.5805415763073,73.5190638102058,69.1637274752683,61.6729730001711,74.1618113501019,72.3429522092683,72.9777740056226,73.1829887342635,73.8089158497118,73.6888260191566,49.7629754467008,61.4791038305507,52.3831285916564,72.5503480129001,69.1767869309402,72.2435319969821,68.5211264056106,68.446107654387,65.1544476464034
FUE 6,71.8989845356394,71.8890971766154,71.8215856893259,71.7731840143659,71.813491117583,71.5666286834589,71.0906150132524,71.3877873977834,71.3691116101937,69.5982096354344,70.2164498068551,70.8493075821699,70.0931981746519,70.8059847580559,70.4817429052634,64.9337613891175,62.6962448114046,68.8146604908249,69.6980691907616,65.5249225038668,58.123671923525,70.2960991205963,68.5893290179938,69.1899264467143,69.3830287272464,69.9685158912059,69.8566128161483,46.2320604100851,57.9306589963158,48.8511630699011,68.786060187436,65.5376573288212,68.4948522379918,64.897173179779,64.8237523553716,61.5811082493887
FUE 7,108.35027281249,108.339696211148,108.267523112321,108.215826681769,108.258874799272,107.995642986634,107.490726009845,107.805546560717,107.785723581807,105.926594771789,106.571455601485,107.235998480419,106.442576645273,107.190348481592,106.84944366081,101.149411621903,98.8887073550108,105.114502452447,106.030491213854,101.74900132337,94.2938522259678,106.65483136735,104.881901826497,105.502774026969,105.703036203692,106.312369009178,106.195645925162,82.3911141341235,94.1003215442221,85.0108530111295,105.084957789191,101.761930833476,104.784491139297,101.112338991459,101.03795847392,97.7658076205602
FUE 8,54.5979850709136,54.585984998713,54.5042025617454,54.4457334019739,54.4944148750223,54.1977009075147,53.6345897366053,53.9848043569204,53.9626674666496,51.9309249139287,52.6267835688602,53.3532345776485,52.4870480273531,53.3029919862983,52.9294157586917,46.9474266661081,44.6461140477984,51.0651488619936,52.0424964884949,47.5619261150473,40.0127918040949,52.7173713732718,50.8190376007942,51.4777552879278,51.6915041132145,52.3462205047649,52.2202653765768,28.0910451676691,39.8183736642262,30.7118674028933,51.0338453300201,47.5752009616033,50.7161921456356,46.9094995498306,46.8334269765578,43.509751155028
FUE 9,117.105928350505,117.09537538213,117.023362027121,116.971778401212,117.014732678643,116.752060432036,116.248126516825,116.562347568369,116.542563630527,114.68640769034,115.330377656888,115.993853288679,115.201687459836,115.948281932181,115.607939015911,109.912939247783,107.652987537621,113.87526472547,114.790169376836,110.512254434588,103.058851925002,115.413628295002,113.642904911509,114.263104477242,114.463128391358,115.071664932589,114.955103141404,91.156471786605,102.865337919648,93.7761902197672,113.845751368931,110.525177597808,113.545591308241,109.875882379024,109.801533082147,106.530338889569
FUE 10,67.4378421393197,67.4285632810843,67.3651720979654,67.319687622254,67.3575675209386,67.1252434091408,66.6751546053793,66.9564585560557,66.9388105556353,65.2485243781981,65.8421089581175,66.4459962836225,65.7240450324926,66.4047875239576,66.0957461360785,60.6918077375308,58.4771401136169,64.4917378155114,65.3446262760427,61.2747231424123,53.9267539399204,65.9183300372098,64.2732767379979,64.854767197121,65.0411632215939,65.6044690430622,65.497030639161,42.046306784129,53.7342592555084,44.6647695201669,64.464028804581,61.2872678800399,64.1815792675232,60.6556944017888,60.5832146656458,57.3697076756134
